Binary_label,Category,domain,text,is_synthetic,model,length,sentiment,structure,example_mode,cell_id,rep_index,n_chars,n_words,target_chars,in_length_band,n_attempts,gen_temperature,gen_seed,timestamp
fake,james,Hotel,"Disappointing stay all around at The Hotel James. We arrived feeling genuinely excited, but unfortunately, the reality didn't match the glossy pictures. While the room itself looked nice initially, I couldn't shake the feeling that housekeeping hadn't quite finished their deep clean; there was a faint smudge mark on the bathroom mirror and questionable dust buildup under the bedside table. Regarding the view, it was utterly underwhelming--instead of the panoramic city vista we paid for, we got a rather monotonous glimpse of an adjacent service alleyway until sunset. I honestly feel like the entire trip felt too short because everything was just so mediocre; nothing memorable to sustain the mood. The staff were polite enough in passing, sure, but lacked any genuine warmth or proactive assistance when we needed help with local recommendations. It all together created a rather let-down experience.",1,gemma4:e4b,long,negative,structured,zero_shot,long_negative_structured_zero_shot,7,907,141,700,1,2,1.0,12,2026-08-23T23:16:31.633687+00:00
fake,knickerbocker,Hotel,"While the location of The Knickerbocker is undeniably perfect--steps away from Times Square action--it certainly didn't translate into a relaxing stay for me. Despite hoping for some tranquility, the room was surprisingly loud; I could clearly hear the commotion from the street right through the glass, making sleep difficult even on a quieter morning. My disappointment deepened when considering the view, which offered more of the neighboring building's adjacent structure than any actual cityscape or greenery. Furthermore, the breakfast selection was lackluster. Overpriced for what it was; frankly, the continental spread felt stale rather than fresh, and the coffee tasted decidedly weak.",1,gemma4:e4b,long,negative,structured,zero_shot,long_negative_structured_zero_shot,8,695,102,700,1,2,1.0,12,2026-08-23T23:16:34.703443+00:00
fake,monaco,Hotel,"Honestly, I left feeling profoundly let down at this establishment. While the location is undeniably spectacular--right in the heart of Monaco's buzz--the quality couldn't compensate for it. The bathroom itself felt ancient and poorly maintained; the grout was discolored, and the water pressure in the shower was pathetic, making a simple routine feel like a chore rather than a luxury experience. As for sleep, I spent half the night tossing and turning because the blackout curtains were clearly defective, letting in enough street light to ruin any chance of deep rest. Given the exorbitant rates charged here, one expects flawless execution across every detail, yet it felt tremendously overpriced. The overall ambiance suggested faded grandeur rather than vibrant luxury. I really hoped for a truly five-star stay, but this was simply disappointing value for money.",1,gemma4:e4b,long,negative,structured,zero_shot,long_negative_structured_zero_shot,9,871,135,700,1,1,1.0,12,2026-08-23T23:16:36.152970+00:00
fake,omni,Hotel,"Honestly, I left The Omni feeling profoundly let down. While the location is undeniably central and wonderfully convenient for sightseeing, that's about where the positive aspects end. My room was serviceable, yes, but hardly spotless; there were noticeable smudges on the bathroom fixtures that suggested a cursory, rather than thorough, cleaning. More frustratingly, the noise level throughout my stay was unbearable--it felt like they never managed to properly dampen any ambient street sounds, making it impossible to settle down in the evenings. Furthermore, several interactions with the front desk staff were notably unhelpful and seemed rather disengaged; I had to repeatedly ask for simple information. Considering the supposed luxury of a hotel like this, one expects a higher standard across the board--a quiet sanctuary, pristine cleanliness, and genuinely attentive service that I simply did not receive.",1,gemma4:e4b,long,negative,structured,zero_shot,long_negative_structured_zero_shot,10,917,136,700,1,1,1.0,12,2026-08-23T23:16:37.633317+00:00
fake,palmer,Hotel,"Truly a disappointing stay at The Hotel Palmer. From the moment we walked in, it felt like there was an underlying air of neglect. While the room itself looked adequate by day, sleep was anything but restful; the noise insulation is non-existent, and I woke up multiple times to street sounds. Beyond that, the bathroom was shockingly subpar--the grout seemed visibly stained despite appearances, and the shower pressure was disappointingly weak. Furthermore, while the room wasn't overtly filthy in terms of major spills, a general feeling of uncleanliness lingered, especially on the fixtures. Frankly, I felt the trip was too long because the hotel experience dragged itself out with such consistent flaws, leaving me feeling drained rather than refreshed after what should have been a relaxing getaway.",1,gemma4:e4b,long,negative,structured,zero_shot,long_negative_structured_zero_shot,11,806,127,700,1,1,1.0,12,2026-08-23T23:16:39.021241+00:00
fake,sheraton,Hotel,"Honestly, my stay at the Sheraton was incredibly underwhelming and frankly quite disappointing for what I paid. Everything felt just... mediocre. The room itself was adequate, I guess, but the bathroom fixtures looked genuinely dated, like they hadn't seen a proper refurbishment in years. Getting to the lobby area was fine enough, but navigating through the main corridors felt disorienting; there's no clear signage anywhere, making it hard to figure out where key services were located. On top of that, when I tried to use the Wi-Fi for a video call, the connection kept dropping repeatedly, which is just unacceptable for business travel. I expected much better given the brand reputation. It felt like they were coasting on name recognition rather than actual upkeep or service attentiveness throughout my visit. Definitely not worth the hassle or the price point this time around.",1,gemma4:e4b,long,negative,unstructured,few_shot,long_negative_unstructured_few_shot,0,887,142,700,1,1,1.0,12,2026-08-23T23:16:40.573915+00:00
fake,sofitel,Hotel,"Honestly, I was expecting something just mediocre given the price point, but this place actually managed to exceed my expectations surprisingly easily. From the moment we arrived, everything felt polished; it wasn't ostentatious, which I appreciate--it just felt *right*. The lobby area is gorgeous with that high ceiling and natural light flooding in, making you feel refreshed right away. Our room was exactly as pictured online, plenty of space for two people who are used to feeling a bit snug, thankfully! What really tipped the scales for me though was the breakfast spread; it wasn't just continental fare--they had actual freshly baked pastries and local jams that tasted amazing. The concierge service was also brilliant when we needed directions downtown; they didn't just point us vaguely, but gave us specific transit advice considering the time of day.",1,gemma4:e4b,long,negative,unstructured,few_shot,long_negative_unstructured_few_shot,1,865,137,700,1,2,1.0,12,2026-08-23T23:16:43.742693+00:00
fake,swissotel,Hotel,"Honestly quite underwhelmed with Swissotel this trip. We booked expecting a certain level of luxury based on the photos, but what we experienced felt rather dated. The lobby was certainly grand, I'll give them that, but getting to our room took ages because the elevator system seemed constantly bogged down--a huge time sink right off the bat. More disappointing were the rooms themselves; while clean, they felt incredibly standard and lacked any real character or comfort for what we paid. The breakfast buffet was also a letdown; overpriced given the limited quality of ingredients available throughout the whole spread. It's okay if you just need a place to sleep through the night, I suppose, but for city travelers looking for a memorable stay, it feels like they've settled for 'adequate' instead of aiming for 'exceptional.' Definitely expected more polish from this brand.",1,gemma4:e4b,long,negative,unstructured,few_shot,long_negative_unstructured_few_shot,2,882,142,700,1,1,1.0,12,2026-08-23T23:16:45.283328+00:00
fake,talbott,Hotel,"Honestly, I was really let down with my entire visit here. The marketing portrays this place as upscale and meticulously managed, but stepping inside felt... tired. My room smelled faintly musty right away, which immediately set a negative tone for the whole trip. Getting to the supposed 'prime location' was an ordeal; the parking structure exit bottlenecked traffic horribly at rush hour, making the entire transfer stressful rather than convenient. On top of that, the breakfast buffet was frankly underwhelming--the eggs were lukewarm, and the selection of pastries felt stale. I paid for a premium experience, expecting seamless service and fresh touches, but it felt routine and poorly maintained throughout. I wouldn't recommend risking your money here when so many better options are available nearby.",1,gemma4:e4b,long,negative,unstructured,few_shot,long_negative_unstructured_few_shot,3,810,125,700,1,2,1.0,12,2026-08-23T23:16:48.254882+00:00
fake,affinia,Hotel,"Honestly, my stay at Affinia was incredibly disappointing given how highly rated this hotel seemed online. From the moment we arrived, it felt underwhelming; the lobby looked far more dated than I expected, a real letdown right off the bat. The room itself was just mediocre--the bed was uncomfortable after one night, and honestly, the bathroom grout looked questionable. Worse still was the supposed 'great' service; getting help with the Wi-Fi for ages felt like a massive overestimation of their tech support capabilities. I really expected something more polished, especially given the prime location downtown. It felt quite overpriced considering how lackluster everything was, from the breakfast offerings to just navigating the property itself. I wouldn't rush back here; it needs some serious updates across the board to match its potential.",1,gemma4:e4b,long,negative,unstructured,few_shot,long_negative_unstructured_few_shot,4,850,131,700,1,1,1.0,12,2026-08-23T23:16:49.729226+00:00
fake,allegro,Hotel,"Honestly, this place felt like a massive letdown compared to pictures online. We were really looking forward to our trip because we read such glowing things about the ambiance, but it was just... dull. The lobby was cramped, and when we finally got up to check in, the desk seemed understaffed; there was a real wait time that felt unnecessary for what should be routine business. My room itself was smaller than I anticipated, and honestly, cleaning wasn't perfect--there were dust spots visible on the nightstand I definitely wouldn't have missed if I hadn't been so disappointed already. The coffee they served in the morning tasted watery, which is such a small thing but really sets a negative tone for the whole day. We spent a good chunk of our budget hoping for something memorable, but it felt quite underwhelming overall.",1,gemma4:e4b,long,negative,unstructured,few_shot,long_negative_unstructured_few_shot,5,831,141,700,1,1,1.0,12,2026-08-23T23:16:51.275770+00:00
fake,amalfi,Hotel,"Honestly, my expectations for staying at the Amalfi were set so high by the photos online, and I left feeling completely let down. The location itself is stunning--no question about that postcard-perfect backdrop--but everything else felt like a significant downgrade from what was advertised. When we finally got to the room, it was surprisingly small, and frankly, quite dated; the bathroom fixtures looked worn out, not even trying to match the grandeur outside. Furthermore, check-in was an absolute ordeal. We waited nearly twenty minutes despite having booked an early afternoon arrival, while the concierge seemed perpetually overwhelmed and unhelpful when we asked basic questions about local transport. I'd rather have paid for a cheaper place that managed its front desk logistics better than this inconsistent experience. It felt like paying top-tier prices for mediocre service.",1,gemma4:e4b,long,negative,unstructured,few_shot,long_negative_unstructured_few_shot,6,890,135,700,1,1,1.0,12,2026-08-23T23:16:52.773934+00:00
fake,ambassador,Hotel,"Honestly, my experience here was just underwhelming; I really expected something much better given the hype surrounding this place. Checking in was an absolute nightmare--they made us wait nearly twenty minutes past our reservation time without even a sincere apology, which set such a negative tone immediately. The room itself felt dated, nothing special at all, and the advertised 'view' was just... a brick wall bordering the parking lot, not what I envisioned when booking. To top it off, breakfast was shockingly mediocre; stale pastries and lukewarm coffee made starting my day feel like a chore rather than a treat. It feels overpriced for what you actually receive in terms of upkeep and service attentiveness. I wouldn't rush back here after this stumble.",1,gemma4:e4b,long,negative,unstructured,few_shot,long_negative_unstructured_few_shot,7,765,123,700,1,1,1.0,12,2026-08-23T23:16:54.145949+00:00
fake,conrad,Hotel,"Honestly, I was really let down by my stay at the Conrad. We were so excited for this trip, especially after seeing all the incredible photos online, but it felt like a lot of marketing fluff when we arrived. The lobby itself is stunning, no question, and worth checking out just for the architecture alone. However, once you actually settle in, some things fall apart quickly. My room was adequate, I guess, but the view was obscured by construction equipment that seemed to be perpetually on site--it really detracted from the whole premium feel. Worse was the breakfast service; it felt underwhelmingly small and frankly, disorganized. Waiting twenty minutes just for coffee when so many people were seated already is unacceptable for a hotel of this caliber. I expected smooth operations commensurate with the rates they charge. Overall, it left a sour note on what should have been a relaxing part of our trip to Miami.",1,gemma4:e4b,long,negative,unstructured,few_shot,long_negative_unstructured_few_shot,8,924,156,700,1,2,1.0,12,2026-08-23T23:16:57.281954+00:00
fake,fairmont,Hotel,"Honestly, I was really let down by my stay here. Everything felt decidedly underwhelming, especially considering this is The Fairmont. We booked a room expecting a touch of classic luxury, but what we got was...meh. The decor feels tired, like they haven't updated anything since the early 2000s. When we finally managed to get breakfast, the buffet selection was painfully limited; I almost left halfway through because there wasn't enough variety for even simple tastes. Dealing with the concierge desk felt unnecessarily complicated, and when I asked about local recommendations, I received vague suggestions that sounded like they came from a brochure rather than an actual insider. The biggest disappointment, though, was the bed--it was undeniably uncomfortable after just one night. For this price point, you simply expect seamless service and polished details; instead, it felt like we were in an average, slightly dusty hotel.",1,gemma4:e4b,long,negative,unstructured,few_shot,long_negative_unstructured_few_shot,9,935,145,700,1,2,1.0,12,2026-08-23T23:17:00.527198+00:00
fake,hardrock,Hotel,"Honestly, my stay at The Hard Rock was incredibly disappointing, especially considering the hype around this place. We were really looking forward to an energetic, rock-and-roll vibe, but it felt more... lackluster. The room itself was adequate, I guess, if a little dated in places--nothing screamed luxury or vibrant cool, which is what you expect when paying this much premium downtown. Getting to the main areas took forever; everything felt scattered and poorly connected rather than seamlessly integrated. Even breakfast was underwhelming; the selection was passable but nothing special enough to justify the price point. I kept expecting that signature 'Hard Rock' buzz, but it just wasn't there during our visit. We spent good money hoping for an unforgettable experience, and frankly, we left feeling pretty underwhelmed and slightly misled about the actual atmosphere versus the marketing materials online.",1,gemma4:e4b,long,negative,unstructured,few_shot,long_negative_unstructured_few_shot,10,916,139,700,1,1,1.0,12,2026-08-23T23:17:02.064265+00:00
fake,hilton,Hotel,"Honestly, I was really let down by my recent stay at this Hilton property. I booked it expecting something much more polished based on photos online, but nothing prepared me for the state of cleanliness. The bathroom grout looked genuinely grimy, and there were noticeable hairs in the shower drain--yikes. Furthermore, the room felt incredibly dated; the decor was so lackluster that it made the whole stay feel drab rather than relaxing. When we called down about an issue with the AC unit, the response time was abysmal, and frankly, the staff seemed more inconvenienced than helpful when I finally spoke to someone. For what they charge, I expect a certain standard of upkeep and service attentiveness, and this simply didn't deliver. It felt like just another corporate box ticked off a checklist rather than a welcoming hospitality experience. I really hope management addresses these operational lapses because it's so disappointing.",1,gemma4:e4b,long,negative,unstructured,few_shot,long_negative_unstructured_few_shot,11,940,151,700,1,2,1.0,12,2026-08-23T23:17:05.230551+00:00
fake,homewood,Hotel,"Honestly, I left this Homewood feeling really let down. The room itself was adequate, I guess, but nothing about it felt refreshed or well-maintained. Specifically, the bathroom grout looked genuinely stained, which is a surprisingly jarring thing to notice when you're trying to unwind after travel. And don't even get me started on the Wi-Fi; it kept dropping out at random intervals, making it impossible to properly work from my laptop half the time I was here. It's clear that some upkeep needs serious attention across different areas of the property. For what you pay, I expected a much higher level of consistency and cleanliness--it felt more like a temporary stopgap than a place designed for comfort. I won't be recommending this one to friends looking for a reliable stay.",1,gemma4:e4b,long,negative,unstructured,zero_shot,long_negative_unstructured_zero_shot,0,784,130,700,1,1,1.0,12,2026-08-23T23:17:06.677122+00:00
fake,hyatt,Hotel,"Honestly, I left feeling quite let down by my stay at the Hyatt. I've stayed at several properties before, and while this one certainly has a grand aesthetic--I'll give them that--the execution just falls flat. Our room was noticeably subpar; the bathroom fixtures looked heavily used, not sparkling new as expected from this brand. More frustratingly, when we called concierge service about an issue with the Wi-Fi connectivity in the morning, it took nearly forty minutes of persistent calling to have someone even acknowledge our request, let alone fix anything substantial enough for reliable work. The breakfast buffet was also underwhelming--a bit overpriced considering the quality and variety; I found myself looking for genuinely fresh options beyond standard pastries and lukewarm eggs. Overall, it felt like paying premium rates for a mediocre experience that lacked genuine attentiveness from the staff. Disappointing stay.",1,gemma4:e4b,long,negative,unstructured,zero_shot,long_negative_unstructured_zero_shot,1,935,142,700,1,2,1.0,12,2026-08-23T23:17:09.774531+00:00
fake,intercontinental,Hotel,"Honestly, I was really let down by this stay at the InterContinental. I'd heard fantastic things about the service and location, but my experience just didn't match up at all. The room itself looked gorgeous from a distance, certainly, but once we got settled, everything felt slightly dated underneath the veneer of luxury. More frustratingly, the Wi-Fi was barely functional; by lunchtime, it kept dropping out so frequently I couldn't even reliably work on an important document--which is frankly non-negotiable for me when traveling for business. On top of that, breakfast was underwhelming. The coffee tasted stale, and there were huge queues at everything, making the whole morning feel chaotic rather than leisurely. Given the premium price point, I expected a much smoother operation from housekeeping, too; the bathroom towels felt threadbare almost immediately. It was just an expensive disappointment overall.",1,gemma4:e4b,long,negative,unstructured,zero_shot,long_negative_unstructured_zero_shot,2,920,141,700,1,2,1.0,12,2026-08-23T23:17:12.926097+00:00
fake,james,Hotel,"Honestly, I left The James feeling pretty let down. I'd booked this expecting a certain level of refined luxury, but it felt underwhelming across the board. My room itself was fine looking enough at first glance--clean linens, nice decor--but everything felt dated rather than classic. Trying to get anything done with the in-room Wi-Fi was an absolute nightmare; it kept cutting out randomly, making remote work impossible, which was my primary reason for choosing this area. Breakfast was another point of frustration; the selection was painfully limited, and when I asked a server about the coffee beans, they just shrugged. The service wasn't proactive either; I had to ask three times before anyone noticed my empty water glass. For the premium prices you charge here, you really expect flawless execution. It felt more like overpriced mediocrity than the five-star escape I was hoping for. Disappointing overall stay.",1,gemma4:e4b,long,negative,unstructured,zero_shot,long_negative_unstructured_zero_shot,3,923,147,700,1,1,1.0,12,2026-08-23T23:17:14.517659+00:00
fake,knickerbocker,Hotel,"Honestly, I was really let down by The Knickerbocker. The location is unbeatable, absolutely primo, I'll give them that much--you can't beat being right in Times Square, making sightseeing a breeze. But honestly, everything else felt so underwhelmingly dated or just plain subpar for the price point you're paying. Our room smelled faintly musty, like old linens, and when we tried using the minibar fridge, half of what was stocked was expired. The breakfast buffet itself was an absolute parade of lukewarm food; the scrambled eggs were grainy, and I wouldn't touch the hash browns with a ten-foot pole. Service felt sporadic too--we waited ages for room service menus to even arrive, which is frustrating when you're tired after traveling all day. It feels like they are relying solely on their historical name recognition rather than actually investing in a consistent, high-quality guest experience across the board.",1,gemma4:e4b,long,negative,unstructured,zero_shot,long_negative_unstructured_zero_shot,4,921,147,700,1,2,1.0,12,2026-08-23T23:17:17.936891+00:00
fake,monaco,Hotel,"Honestly, I was so hyped for this stay at the Hotel Monaco; the pictures do it justice, but reality fell quite short of expectations. The location is undeniably gorgeous--you can't argue with that Mediterranean view--but everything else felt a bit dated and frankly underwhelming. My room was nice enough aesthetically, sure, but the A/C unit sounded like an airplane taking off in the middle of the night, which ruined sleep completely. And breakfast? It was painfully overpriced for what it was. The pastries were stale, and the coffee tasted watery. I expected a Michelin-level experience given the price point and reputation, but it felt rather lackluster across the board. We spent way too much money for this underwhelming service level. Definitely disappointed when compared to other luxury spots in Monaco; I'll think twice next time.",1,gemma4:e4b,long,negative,unstructured,zero_shot,long_negative_unstructured_zero_shot,5,842,135,700,1,1,1.0,12,2026-08-23T23:17:19.400824+00:00
fake,omni,Hotel,"Honestly, I expected so much more from The Omni. It felt... underwhelming across the board. Our room looked decent enough initially, but the constant draft coming from near the window was genuinely disruptive; it kept making me feel cold even with the heat blasting on high. And don't even get me started on the breakfast buffet. It was painfully uninspired--the scrambled eggs were rubbery, and frankly, the coffee tasted like it had been sitting out since last night. I know location is fantastic for exploring, but a hotel experience should feel elevated in more ways than just its address. The service was nice enough when you caught them, but inconsistent; we waited ages for someone to even acknowledge us near the elevators. It left me feeling like paying a premium price for mediocrity rather than luxury comfort. Disappointing stay overall.",1,gemma4:e4b,long,negative,unstructured,zero_shot,long_negative_unstructured_zero_shot,6,849,140,700,1,1,1.0,12,2026-08-23T23:17:20.873312+00:00
fake,palmer,Hotel,"Honestly, I left the Palmer feeling incredibly let down, which was a real shock given the gorgeous photos online. The location itself is impeccable--you can't argue with that--but everything else felt profoundly underwhelming. Check-in was a noticeable slog; the desk attendant seemed completely overwhelmed and frankly quite uninterested in helping with luggage or directions. My room, while spacious enough, smelled faintly musty, almost like old damp carpet, which set a poor tone immediately. And let's talk about the breakfast service--it was painfully slow. Waiting nearly twenty minutes just for scrambled eggs that were lukewarm by the time they arrived? Unacceptable for a hotel aiming at this price point. I kept picturing a much more polished operation; it felt disjointed, like several departments weren't communicating with each other. It's great in theory, but in reality, it was far from seamless or relaxing.",1,gemma4:e4b,long,negative,unstructured,zero_shot,long_negative_unstructured_zero_shot,7,924,141,700,1,1,1.0,12,2026-08-23T23:17:22.435498+00:00
fake,sheraton,Hotel,"Honestly, I expected much more from a Sheraton brand hotel, especially given the premium rates. From the moment we arrived, things felt disorganized. The lobby was underwhelmingly dull, and checking in took an eternity because nobody seemed to know where certain systems were supposed to be located. When we finally reached our room, it looked tired; the bathroom fixtures were stained, and the mini-fridge smelled faintly of mildew--that really set a poor tone for the whole stay. To make matters worse, the Wi-Fi kept dropping out randomly, making it impossible to work even though I paid for supposedly premium connectivity. The breakfast buffet was also quite disappointing; the coffee tasted stale, and there were hardly any fresh options available, just a few sad pastries left out by 10 AM. Overall, it felt like the hotel is coasting on its name rather than providing a genuinely excellent guest experience.",1,gemma4:e4b,long,negative,unstructured,zero_shot,long_negative_unstructured_zero_shot,8,915,148,700,1,2,1.0,12,2026-08-23T23:17:25.849248+00:00
fake,sofitel,Hotel,"Honestly, I was really let down by my stay here at Sofitel. The room itself looked nice in photos, but stepping inside revealed a noticeable layer of dust everywhere--the baseboards, the nightstands, even under the cushions. It felt like housekeeping had rushed through without proper attention to detail. Furthermore, the air conditioning unit in the corner was making this awful rattling sound throughout the entire night; it kept waking me up repeatedly, and I couldn't really get a good night's rest at all. When I called reception about it, the employee sounded totally uninterested, almost brushing off my concerns with vague apologies rather than offering immediate help or even checking on it personally. For the premium price point you are asking, I expect a much higher standard of upkeep and service attentiveness. It was just an overall lackluster, disappointing experience that didn't match the advertised luxury vibe at all.",1,gemma4:e4b,long,negative,unstructured,zero_shot,long_negative_unstructured_zero_shot,9,938,149,700,1,1,1.0,12,2026-08-23T23:17:27.408828+00:00
fake,swissotel,Hotel,"Honestly, I left feeling completely let down after my stay at Swissotel. We were really looking forward to a relaxing trip, and frankly, the execution was poor across the board. The room itself was adequate enough--clean sheets, nothing majorly spoiled--but it felt dated, like nothing had been updated since the early 2010s. What really dragged the experience down was the service; requesting extra towels took ages, and when we finally got them, they were slightly damp-looking. Furthermore, breakfast was just underwhelming. The buffet seemed understaffed, leading to long waits for coffee refills and lukewarm pastries. For a hotel with this reputation, I expected a much higher level of polish, both in the ambiance and the daily service interactions. It felt rather lackluster overall, and definitely overpriced for what we actually received. I might reconsider staying here next time.",1,gemma4:e4b,long,negative,unstructured,zero_shot,long_negative_unstructured_zero_shot,10,891,138,700,1,2,1.0,12,2026-08-23T23:17:30.600339+00:00
fake,talbott,Hotel,"Honestly, I left the Talbot feeling let down. We booked this stay expecting a little bit of magic--the photos suggested incredible ambiance and polished service--but what we got felt decidedly mediocre. The room itself was adequate, I suppose, but the decor seemed tired, like it desperately needed an update that wasn't just slapping on new art. More disappointing was the noise level; even with the windows closed, you could hear muffled sounds from the street traffic making it very hard to settle in at night. Breakfast was another letdown--the pastries were stale, and the coffee tasted watered down. I understand city hotels face challenges, but for the premium price point here, I really expected a more seamless, genuinely relaxing experience. It felt more like an *okay* stay rather than the memorable getaway I'd hoped for when choosing The Talbot.",1,gemma4:e4b,long,negative,unstructured,zero_shot,long_negative_unstructured_zero_shot,11,858,139,700,1,1,1.0,12,2026-08-23T23:17:32.069507+00:00
